row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
gt__study21__pair148,gt,gt_study21,yield,cardoon,seaweed,foliar,0.33,pooled,single_cell,unresolved,absolute_control,0.021483000000000002,0.018217,Supplementary Data 2 row pair=148 study=21,0,"study=21; author='Amer H M' 2019; crop='Cardoon'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=0.33; Frequency=2; ContinusStudy=0; CtrlFreshYield=0.018217; TreatmentFreshYield=0.021483000000000002; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study21__pair149,gt,gt_study21,yield,cardoon,seaweed,foliar,0.67,pooled,single_cell,unresolved,absolute_control,0.023783000000000002,0.018217,Supplementary Data 2 row pair=149 study=21,0,"study=21; author='Amer H M' 2019; crop='Cardoon'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=0.67; Frequency=2; ContinusStudy=0; CtrlFreshYield=0.018217; TreatmentFreshYield=0.023783000000000002; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study21__pair150,gt,gt_study21,yield,cardoon,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.02615,0.018217,Supplementary Data 2 row pair=150 study=21,0,"study=21; author='Amer H M' 2019; crop='Cardoon'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=2; ContinusStudy=0; CtrlFreshYield=0.018217; TreatmentFreshYield=0.02615; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study21__pair151,gt,gt_study21,yield,cardoon,seaweed,foliar,0.33,pooled,single_cell,unresolved,absolute_control,0.021233000000000002,0.018217,Supplementary Data 2 row pair=151 study=21,0,"study=21; author='Amer H M' 2019; crop='Cardoon'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=0.33; Frequency=2; ContinusStudy=0; CtrlFreshYield=0.018217; TreatmentFreshYield=0.021233000000000002; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study21__pair152,gt,gt_study21,yield,cardoon,seaweed,foliar,0.67,pooled,single_cell,unresolved,absolute_control,0.02295,0.018217,Supplementary Data 2 row pair=152 study=21,0,"study=21; author='Amer H M' 2019; crop='Cardoon'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=0.67; Frequency=2; ContinusStudy=0; CtrlFreshYield=0.018217; TreatmentFreshYield=0.02295; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study21__pair153,gt,gt_study21,yield,cardoon,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.02425,0.018217,Supplementary Data 2 row pair=153 study=21,0,"study=21; author='Amer H M' 2019; crop='Cardoon'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=2; ContinusStudy=0; CtrlFreshYield=0.018217; TreatmentFreshYield=0.02425; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study21__pair154,gt,gt_study21,yield,cardoon,seaweed,foliar,0.33,pooled,single_cell,unresolved,absolute_control,0.018983,0.018217,Supplementary Data 2 row pair=154 study=21,0,"study=21; author='Amer H M' 2019; crop='Cardoon'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=0.33; Frequency=2; ContinusStudy=0; CtrlFreshYield=0.018217; TreatmentFreshYield=0.018983; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study21__pair155,gt,gt_study21,yield,cardoon,seaweed,foliar,0.67,pooled,single_cell,unresolved,absolute_control,0.020142,0.018217,Supplementary Data 2 row pair=155 study=21,0,"study=21; author='Amer H M' 2019; crop='Cardoon'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=0.67; Frequency=2; ContinusStudy=0; CtrlFreshYield=0.018217; TreatmentFreshYield=0.020142; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study21__pair156,gt,gt_study21,yield,cardoon,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.021175,0.018217,Supplementary Data 2 row pair=156 study=21,0,"study=21; author='Amer H M' 2019; crop='Cardoon'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=2; ContinusStudy=0; CtrlFreshYield=0.018217; TreatmentFreshYield=0.021175; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study21__pair157,gt,gt_study21,yield,cardoon,seaweed,foliar,0.33,pooled,single_cell,unresolved,absolute_control,0.019725,0.018217,Supplementary Data 2 row pair=157 study=21,0,"study=21; author='Amer H M' 2019; crop='Cardoon'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=0.33; Frequency=2; ContinusStudy=0; CtrlFreshYield=0.018217; TreatmentFreshYield=0.019725; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
