row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
gt__study47__pair292,gt,gt_study47,yield,wheat,chitosan,seed,1,pooled,single_cell,unresolved,absolute_control,0.48536,0.45352,Supplementary Data 2 row pair=292 study=47,0,"study=47; author='Wang M' 2015; crop='wheat'; PBsCategory='Chi'->chitosan; method='Seed'->seed; dose=1; Frequency=1; ContinusStudy=1; CtrlFreshYield=0.45352; TreatmentFreshYield=0.48536; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study47__pair293,gt,gt_study47,yield,wheat,chitosan,seed,1,pooled,single_cell,unresolved,absolute_control,0.51073,0.48865,Supplementary Data 2 row pair=293 study=47,0,"study=47; author='Wang M' 2015; crop='wheat'; PBsCategory='Chi'->chitosan; method='Seed'->seed; dose=1; Frequency=1; ContinusStudy=1; CtrlFreshYield=0.48865; TreatmentFreshYield=0.51073; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study47__pair294,gt,gt_study47,yield,wheat,chitosan,seed,1,pooled,single_cell,unresolved,absolute_control,0.52349,0.49668,Supplementary Data 2 row pair=294 study=47,0,"study=47; author='Wang M' 2015; crop='wheat'; PBsCategory='Chi'->chitosan; method='Seed'->seed; dose=1; Frequency=1; ContinusStudy=1; CtrlFreshYield=0.49668; TreatmentFreshYield=0.52349; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study47__pair295,gt,gt_study47,yield,wheat,chitosan,seed,1,pooled,single_cell,unresolved,absolute_control,0.57585,0.55249,Supplementary Data 2 row pair=295 study=47,0,"study=47; author='Wang M' 2015; crop='wheat'; PBsCategory='Chi'->chitosan; method='Seed'->seed; dose=1; Frequency=1; ContinusStudy=2; CtrlFreshYield=0.55249; TreatmentFreshYield=0.57585; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study47__pair296,gt,gt_study47,yield,wheat,chitosan,seed,1,pooled,single_cell,unresolved,absolute_control,0.5714,0.53304,Supplementary Data 2 row pair=296 study=47,0,"study=47; author='Wang M' 2015; crop='wheat'; PBsCategory='Chi'->chitosan; method='Seed'->seed; dose=1; Frequency=1; ContinusStudy=2; CtrlFreshYield=0.53304; TreatmentFreshYield=0.5714; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study47__pair297,gt,gt_study47,yield,wheat,chitosan,seed,1,pooled,single_cell,unresolved,absolute_control,0.57362,0.53471,Supplementary Data 2 row pair=297 study=47,0,"study=47; author='Wang M' 2015; crop='wheat'; PBsCategory='Chi'->chitosan; method='Seed'->seed; dose=1; Frequency=1; ContinusStudy=2; CtrlFreshYield=0.53471; TreatmentFreshYield=0.57362; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study47__pair298,gt,gt_study47,yield,wheat,chitosan,foliar,1,pooled,single_cell,unresolved,absolute_control,0.43099,0.45851,Supplementary Data 2 row pair=298 study=47,0,"study=47; author='Wang M' 2015; crop='wheat'; PBsCategory='Chi'->chitosan; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=1; CtrlFreshYield=0.45851; TreatmentFreshYield=0.43099; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study47__pair299,gt,gt_study47,yield,wheat,chitosan,foliar,1,pooled,single_cell,unresolved,absolute_control,0.44188,0.45851,Supplementary Data 2 row pair=299 study=47,0,"study=47; author='Wang M' 2015; crop='wheat'; PBsCategory='Chi'->chitosan; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=1; CtrlFreshYield=0.45851; TreatmentFreshYield=0.44188; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study47__pair300,gt,gt_study47,yield,wheat,chitosan,foliar,1,pooled,single_cell,unresolved,absolute_control,0.45618,0.45851,Supplementary Data 2 row pair=300 study=47,0,"study=47; author='Wang M' 2015; crop='wheat'; PBsCategory='Chi'->chitosan; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=1; CtrlFreshYield=0.45851; TreatmentFreshYield=0.45618; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study47__pair301,gt,gt_study47,yield,wheat,chitosan,foliar,1,pooled,single_cell,unresolved,absolute_control,0.43823,0.45097,Supplementary Data 2 row pair=301 study=47,0,"study=47; author='Wang M' 2015; crop='wheat'; PBsCategory='Chi'->chitosan; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=1; CtrlFreshYield=0.45097; TreatmentFreshYield=0.43823; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study47__pair302,gt,gt_study47,yield,wheat,chitosan,foliar,1,pooled,single_cell,unresolved,absolute_control,0.4607,0.45097,Supplementary Data 2 row pair=302 study=47,0,"study=47; author='Wang M' 2015; crop='wheat'; PBsCategory='Chi'->chitosan; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=1; CtrlFreshYield=0.45097; TreatmentFreshYield=0.4607; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study47__pair303,gt,gt_study47,yield,wheat,chitosan,foliar,1,pooled,single_cell,unresolved,absolute_control,0.49695,0.45097,Supplementary Data 2 row pair=303 study=47,0,"study=47; author='Wang M' 2015; crop='wheat'; PBsCategory='Chi'->chitosan; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=1; CtrlFreshYield=0.45097; TreatmentFreshYield=0.49695; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study47__pair304,gt,gt_study47,yield,wheat,chitosan,foliar,1,pooled,single_cell,unresolved,absolute_control,0.40588,0.39062,Supplementary Data 2 row pair=304 study=47,0,"study=47; author='Wang M' 2015; crop='wheat'; PBsCategory='Chi'->chitosan; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=1; CtrlFreshYield=0.39062; TreatmentFreshYield=0.40588; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study47__pair305,gt,gt_study47,yield,wheat,chitosan,foliar,1,pooled,single_cell,unresolved,absolute_control,0.41717,0.39062,Supplementary Data 2 row pair=305 study=47,0,"study=47; author='Wang M' 2015; crop='wheat'; PBsCategory='Chi'->chitosan; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=1; CtrlFreshYield=0.39062; TreatmentFreshYield=0.41717; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study47__pair306,gt,gt_study47,yield,wheat,chitosan,foliar,1,pooled,single_cell,unresolved,absolute_control,0.40279,0.39062,Supplementary Data 2 row pair=306 study=47,0,"study=47; author='Wang M' 2015; crop='wheat'; PBsCategory='Chi'->chitosan; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=1; CtrlFreshYield=0.39062; TreatmentFreshYield=0.40279; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study47__pair307,gt,gt_study47,yield,wheat,chitosan,foliar,1,pooled,single_cell,unresolved,absolute_control,0.47706,0.43803,Supplementary Data 2 row pair=307 study=47,0,"study=47; author='Wang M' 2015; crop='wheat'; PBsCategory='Chi'->chitosan; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=2; CtrlFreshYield=0.43803; TreatmentFreshYield=0.47706; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study47__pair308,gt,gt_study47,yield,wheat,chitosan,foliar,1,pooled,single_cell,unresolved,absolute_control,0.48603,0.43803,Supplementary Data 2 row pair=308 study=47,0,"study=47; author='Wang M' 2015; crop='wheat'; PBsCategory='Chi'->chitosan; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=2; CtrlFreshYield=0.43803; TreatmentFreshYield=0.48603; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study47__pair309,gt,gt_study47,yield,wheat,chitosan,foliar,1,pooled,single_cell,unresolved,absolute_control,0.45757,0.43803,Supplementary Data 2 row pair=309 study=47,0,"study=47; author='Wang M' 2015; crop='wheat'; PBsCategory='Chi'->chitosan; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=2; CtrlFreshYield=0.43803; TreatmentFreshYield=0.45757; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study47__pair310,gt,gt_study47,yield,wheat,chitosan,foliar,1,pooled,single_cell,unresolved,absolute_control,0.45271,0.41585,Supplementary Data 2 row pair=310 study=47,0,"study=47; author='Wang M' 2015; crop='wheat'; PBsCategory='Chi'->chitosan; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=2; CtrlFreshYield=0.41585; TreatmentFreshYield=0.45271; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study47__pair311,gt,gt_study47,yield,wheat,chitosan,foliar,1,pooled,single_cell,unresolved,absolute_control,0.46167,0.41585,Supplementary Data 2 row pair=311 study=47,0,"study=47; author='Wang M' 2015; crop='wheat'; PBsCategory='Chi'->chitosan; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=2; CtrlFreshYield=0.41585; TreatmentFreshYield=0.46167; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study47__pair312,gt,gt_study47,yield,wheat,chitosan,foliar,1,pooled,single_cell,unresolved,absolute_control,0.43745,0.41585,Supplementary Data 2 row pair=312 study=47,0,"study=47; author='Wang M' 2015; crop='wheat'; PBsCategory='Chi'->chitosan; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=2; CtrlFreshYield=0.41585; TreatmentFreshYield=0.43745; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
