row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
gt__study138__pair800,gt,gt_study138,yield,maize,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.3740413,0.32831858,Supplementary Data 2 row pair=800 study=138,0,"study=138; author='Trivedi, K.' 2017; crop='maize'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=0; CtrlFreshYield=0.32831858; TreatmentFreshYield=0.3740413; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study138__pair801,gt,gt_study138,yield,maize,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.34380531,0.32536873,Supplementary Data 2 row pair=801 study=138,0,"study=138; author='Trivedi, K.' 2017; crop='maize'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=0; CtrlFreshYield=0.32536873; TreatmentFreshYield=0.34380531; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study138__pair802,gt,gt_study138,yield,maize,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.36887906,0.33126844,Supplementary Data 2 row pair=802 study=138,0,"study=138; author='Trivedi, K.' 2017; crop='maize'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=0; CtrlFreshYield=0.33126844; TreatmentFreshYield=0.36887906; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study138__pair803,gt,gt_study138,yield,maize,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.38141593,0.33053097,Supplementary Data 2 row pair=803 study=138,0,"study=138; author='Trivedi, K.' 2017; crop='maize'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=2; ContinusStudy=0; CtrlFreshYield=0.33053097; TreatmentFreshYield=0.38141593; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study138__pair804,gt,gt_study138,yield,maize,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.37920354,0.32831858,Supplementary Data 2 row pair=804 study=138,0,"study=138; author='Trivedi, K.' 2017; crop='maize'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=2; ContinusStudy=0; CtrlFreshYield=0.32831858; TreatmentFreshYield=0.37920354; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study138__pair805,gt,gt_study138,yield,maize,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.42123894,0.31873156,Supplementary Data 2 row pair=805 study=138,0,"study=138; author='Trivedi, K.' 2017; crop='maize'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=2; ContinusStudy=0; CtrlFreshYield=0.31873156; TreatmentFreshYield=0.42123894; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study138__pair806,gt,gt_study138,yield,maize,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.43082596,0.32463127,Supplementary Data 2 row pair=806 study=138,0,"study=138; author='Trivedi, K.' 2017; crop='maize'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=0; CtrlFreshYield=0.32463127; TreatmentFreshYield=0.43082596; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study138__pair807,gt,gt_study138,yield,maize,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.43082596,0.32831858,Supplementary Data 2 row pair=807 study=138,0,"study=138; author='Trivedi, K.' 2017; crop='maize'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=0; CtrlFreshYield=0.32831858; TreatmentFreshYield=0.43082596; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study138__pair808,gt,gt_study138,yield,maize,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.42566372,0.32315634,Supplementary Data 2 row pair=808 study=138,0,"study=138; author='Trivedi, K.' 2017; crop='maize'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=4; ContinusStudy=0; CtrlFreshYield=0.32315634; TreatmentFreshYield=0.42566372; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study138__pair809,gt,gt_study138,yield,maize,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.42492625,0.33421829,Supplementary Data 2 row pair=809 study=138,0,"study=138; author='Trivedi, K.' 2017; crop='maize'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=5; ContinusStudy=0; CtrlFreshYield=0.33421829; TreatmentFreshYield=0.42492625; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
