row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
gt__study156__pair886,gt,gt_study156,yield,potato,phosphite,foliar,0.33,pooled,single_cell,unresolved,absolute_control,3.22846975088967,2.8441281138790018,Supplementary Data 2 row pair=886 study=156,0,"study=156; author='Han, X.' 2021; crop='potato'; PBsCategory='Phi'->phosphite; method='Foliar'->foliar; dose=0.33; Frequency=5; ContinusStudy=0; CtrlFreshYield=2.8441281138790018; TreatmentFreshYield=3.22846975088967; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study156__pair887,gt,gt_study156,yield,potato,phosphite,foliar,0.67,pooled,single_cell,unresolved,absolute_control,3.4505338078291796,2.8441281138790018,Supplementary Data 2 row pair=887 study=156,0,"study=156; author='Han, X.' 2021; crop='potato'; PBsCategory='Phi'->phosphite; method='Foliar'->foliar; dose=0.67; Frequency=5; ContinusStudy=0; CtrlFreshYield=2.8441281138790018; TreatmentFreshYield=3.4505338078291796; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study156__pair888,gt,gt_study156,yield,potato,phosphite,foliar,1,pooled,single_cell,unresolved,absolute_control,2.9807829181494663,2.8441281138790018,Supplementary Data 2 row pair=888 study=156,0,"study=156; author='Han, X.' 2021; crop='potato'; PBsCategory='Phi'->phosphite; method='Foliar'->foliar; dose=1; Frequency=5; ContinusStudy=0; CtrlFreshYield=2.8441281138790018; TreatmentFreshYield=2.9807829181494663; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study156__pair889,gt,gt_study156,yield,potato,phosphite,foliar,0.33,pooled,single_cell,unresolved,absolute_control,3.1601423487544205,2.963701067615658,Supplementary Data 2 row pair=889 study=156,0,"study=156; author='Han, X.' 2021; crop='potato'; PBsCategory='Phi'->phosphite; method='Foliar'->foliar; dose=0.33; Frequency=5; ContinusStudy=0; CtrlFreshYield=2.963701067615658; TreatmentFreshYield=3.1601423487544205; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study156__pair890,gt,gt_study156,yield,potato,phosphite,foliar,0.67,pooled,single_cell,unresolved,absolute_control,3.7323843416369997,2.963701067615658,Supplementary Data 2 row pair=890 study=156,0,"study=156; author='Han, X.' 2021; crop='potato'; PBsCategory='Phi'->phosphite; method='Foliar'->foliar; dose=0.67; Frequency=5; ContinusStudy=0; CtrlFreshYield=2.963701067615658; TreatmentFreshYield=3.7323843416369997; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study156__pair891,gt,gt_study156,yield,potato,phosphite,foliar,1,pooled,single_cell,unresolved,absolute_control,3.4334519572953597,2.963701067615658,Supplementary Data 2 row pair=891 study=156,0,"study=156; author='Han, X.' 2021; crop='potato'; PBsCategory='Phi'->phosphite; method='Foliar'->foliar; dose=1; Frequency=5; ContinusStudy=0; CtrlFreshYield=2.963701067615658; TreatmentFreshYield=3.4334519572953597; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study156__pair892,gt,gt_study156,yield,potato,phosphite,foliar,0.33,pooled,single_cell,unresolved,absolute_control,2.707473309608541,2.502491103202845,Supplementary Data 2 row pair=892 study=156,0,"study=156; author='Han, X.' 2021; crop='potato'; PBsCategory='Phi'->phosphite; method='Foliar'->foliar; dose=0.33; Frequency=5; ContinusStudy=0; CtrlFreshYield=2.502491103202845; TreatmentFreshYield=2.707473309608541; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study156__pair893,gt,gt_study156,yield,potato,phosphite,foliar,0.67,pooled,single_cell,unresolved,absolute_control,2.596441281138789,2.502491103202845,Supplementary Data 2 row pair=893 study=156,0,"study=156; author='Han, X.' 2021; crop='potato'; PBsCategory='Phi'->phosphite; method='Foliar'->foliar; dose=0.67; Frequency=5; ContinusStudy=0; CtrlFreshYield=2.502491103202845; TreatmentFreshYield=2.596441281138789; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study156__pair894,gt,gt_study156,yield,potato,phosphite,foliar,1,pooled,single_cell,unresolved,absolute_control,2.536654804270461,2.502491103202845,Supplementary Data 2 row pair=894 study=156,0,"study=156; author='Han, X.' 2021; crop='potato'; PBsCategory='Phi'->phosphite; method='Foliar'->foliar; dose=1; Frequency=5; ContinusStudy=0; CtrlFreshYield=2.502491103202845; TreatmentFreshYield=2.536654804270461; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study156__pair895,gt,gt_study156,yield,potato,phosphite,foliar,0.33,pooled,single_cell,unresolved,absolute_control,3.0149466192170697,2.9551601423487543,Supplementary Data 2 row pair=895 study=156,0,"study=156; author='Han, X.' 2021; crop='potato'; PBsCategory='Phi'->phosphite; method='Foliar'->foliar; dose=0.33; Frequency=5; ContinusStudy=0; CtrlFreshYield=2.9551601423487543; TreatmentFreshYield=3.0149466192170697; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
