row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
gt__study42__pair267,gt,gt_study42,yield,potato,chitosan,foliar,0.36,pooled,single_cell,unresolved,absolute_control,3.198,3.021,Supplementary Data 2 row pair=267 study=42,0,"study=42; author='Falcón-Rodríguez, A. B.' 2017; crop='potato'; PBsCategory='Chi'->chitosan; method='Foliar'->foliar; dose=0.36; Frequency=3; ContinusStudy=0; CtrlFreshYield=3.021; TreatmentFreshYield=3.198; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study42__pair268,gt,gt_study42,yield,potato,chitosan,foliar,0.58,pooled,single_cell,unresolved,absolute_control,3.67,3.021,Supplementary Data 2 row pair=268 study=42,0,"study=42; author='Falcón-Rodríguez, A. B.' 2017; crop='potato'; PBsCategory='Chi'->chitosan; method='Foliar'->foliar; dose=0.58; Frequency=3; ContinusStudy=0; CtrlFreshYield=3.021; TreatmentFreshYield=3.67; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study42__pair269,gt,gt_study42,yield,potato,chitosan,foliar,1,pooled,single_cell,unresolved,absolute_control,3.198,3.021,Supplementary Data 2 row pair=269 study=42,0,"study=42; author='Falcón-Rodríguez, A. B.' 2017; crop='potato'; PBsCategory='Chi'->chitosan; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=0; CtrlFreshYield=3.021; TreatmentFreshYield=3.198; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study42__pair270,gt,gt_study42,yield,potato,chitosan,foliar,0.36,pooled,single_cell,unresolved,absolute_control,3.396,3.021,Supplementary Data 2 row pair=270 study=42,0,"study=42; author='Falcón-Rodríguez, A. B.' 2017; crop='potato'; PBsCategory='Chi'->chitosan; method='Foliar'->foliar; dose=0.36; Frequency=3; ContinusStudy=0; CtrlFreshYield=3.021; TreatmentFreshYield=3.396; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study42__pair271,gt,gt_study42,yield,potato,chitosan,foliar,0.58,pooled,single_cell,unresolved,absolute_control,3.543,3.021,Supplementary Data 2 row pair=271 study=42,0,"study=42; author='Falcón-Rodríguez, A. B.' 2017; crop='potato'; PBsCategory='Chi'->chitosan; method='Foliar'->foliar; dose=0.58; Frequency=3; ContinusStudy=0; CtrlFreshYield=3.021; TreatmentFreshYield=3.543; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study42__pair272,gt,gt_study42,yield,potato,chitosan,foliar,1,pooled,single_cell,unresolved,absolute_control,3.432,3.021,Supplementary Data 2 row pair=272 study=42,0,"study=42; author='Falcón-Rodríguez, A. B.' 2017; crop='potato'; PBsCategory='Chi'->chitosan; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=0; CtrlFreshYield=3.021; TreatmentFreshYield=3.432; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study42__pair273,gt,gt_study42,yield,potato,chitosan,foliar,0.36,pooled,single_cell,unresolved,absolute_control,3.492,3.295,Supplementary Data 2 row pair=273 study=42,0,"study=42; author='Falcón-Rodríguez, A. B.' 2017; crop='potato'; PBsCategory='Chi'->chitosan; method='Foliar'->foliar; dose=0.36; Frequency=3; ContinusStudy=0; CtrlFreshYield=3.295; TreatmentFreshYield=3.492; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study42__pair274,gt,gt_study42,yield,potato,chitosan,foliar,0.58,pooled,single_cell,unresolved,absolute_control,3.547,3.295,Supplementary Data 2 row pair=274 study=42,0,"study=42; author='Falcón-Rodríguez, A. B.' 2017; crop='potato'; PBsCategory='Chi'->chitosan; method='Foliar'->foliar; dose=0.58; Frequency=3; ContinusStudy=0; CtrlFreshYield=3.295; TreatmentFreshYield=3.547; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study42__pair275,gt,gt_study42,yield,potato,chitosan,foliar,1,pooled,single_cell,unresolved,absolute_control,2.887,3.295,Supplementary Data 2 row pair=275 study=42,0,"study=42; author='Falcón-Rodríguez, A. B.' 2017; crop='potato'; PBsCategory='Chi'->chitosan; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=0; CtrlFreshYield=3.295; TreatmentFreshYield=2.887; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study42__pair276,gt,gt_study42,yield,potato,chitosan,foliar,0.36,pooled,single_cell,unresolved,absolute_control,3.914,3.295,Supplementary Data 2 row pair=276 study=42,0,"study=42; author='Falcón-Rodríguez, A. B.' 2017; crop='potato'; PBsCategory='Chi'->chitosan; method='Foliar'->foliar; dose=0.36; Frequency=3; ContinusStudy=0; CtrlFreshYield=3.295; TreatmentFreshYield=3.914; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
