row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
gt__study158__pair910,gt,gt_study158,yield,chamomile,protein_hydrolysate,foliar,0.33,pooled,single_cell,unresolved,absolute_control,130.0,110.0,Supplementary Data 2 row pair=910 study=158,0,"study=158; author='Omer EA' 2013; crop='Chamomile'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=0.33; Frequency=3; ContinusStudy=1; CtrlFreshYield=110; TreatmentFreshYield=130; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study158__pair911,gt,gt_study158,yield,chamomile,protein_hydrolysate,foliar,0.67,pooled,single_cell,unresolved,absolute_control,160.0,110.0,Supplementary Data 2 row pair=911 study=158,0,"study=158; author='Omer EA' 2013; crop='Chamomile'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=0.67; Frequency=3; ContinusStudy=1; CtrlFreshYield=110; TreatmentFreshYield=160; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study158__pair912,gt,gt_study158,yield,chamomile,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,190.0,110.0,Supplementary Data 2 row pair=912 study=158,0,"study=158; author='Omer EA' 2013; crop='Chamomile'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=1; CtrlFreshYield=110; TreatmentFreshYield=190; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study158__pair913,gt,gt_study158,yield,chamomile,protein_hydrolysate,foliar,0.33,pooled,single_cell,unresolved,absolute_control,1230.0,1150.0,Supplementary Data 2 row pair=913 study=158,0,"study=158; author='Omer EA' 2013; crop='Chamomile'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=0.33; Frequency=3; ContinusStudy=1; CtrlFreshYield=1150; TreatmentFreshYield=1230; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study158__pair914,gt,gt_study158,yield,chamomile,protein_hydrolysate,foliar,0.67,pooled,single_cell,unresolved,absolute_control,1270.0,1150.0,Supplementary Data 2 row pair=914 study=158,0,"study=158; author='Omer EA' 2013; crop='Chamomile'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=0.67; Frequency=3; ContinusStudy=1; CtrlFreshYield=1150; TreatmentFreshYield=1270; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study158__pair915,gt,gt_study158,yield,chamomile,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,1330.0,1150.0,Supplementary Data 2 row pair=915 study=158,0,"study=158; author='Omer EA' 2013; crop='Chamomile'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=1; CtrlFreshYield=1150; TreatmentFreshYield=1330; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study158__pair916,gt,gt_study158,yield,chamomile,protein_hydrolysate,foliar,0.33,pooled,single_cell,unresolved,absolute_control,5210.0,5090.0,Supplementary Data 2 row pair=916 study=158,0,"study=158; author='Omer EA' 2013; crop='Chamomile'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=0.33; Frequency=3; ContinusStudy=1; CtrlFreshYield=5090; TreatmentFreshYield=5210; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study158__pair917,gt,gt_study158,yield,chamomile,protein_hydrolysate,foliar,0.67,pooled,single_cell,unresolved,absolute_control,5320.0,5090.0,Supplementary Data 2 row pair=917 study=158,0,"study=158; author='Omer EA' 2013; crop='Chamomile'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=0.67; Frequency=3; ContinusStudy=1; CtrlFreshYield=5090; TreatmentFreshYield=5320; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study158__pair918,gt,gt_study158,yield,chamomile,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,5420.0,5090.0,Supplementary Data 2 row pair=918 study=158,0,"study=158; author='Omer EA' 2013; crop='Chamomile'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=1; CtrlFreshYield=5090; TreatmentFreshYield=5420; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study158__pair919,gt,gt_study158,yield,chamomile,protein_hydrolysate,foliar,0.33,pooled,single_cell,unresolved,absolute_control,37.599999999999994,29.0,Supplementary Data 2 row pair=919 study=158,0,"study=158; author='Omer EA' 2013; crop='Chamomile'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=0.33; Frequency=3; ContinusStudy=2; CtrlFreshYield=29; TreatmentFreshYield=37.599999999999994; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
