row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
gt__study176__pair1063,gt,gt_study176,yield,rape,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,0.461,0.441,Supplementary Data 2 row pair=1063 study=176,0,"study=176; author='Shah, S.' 2017; crop='rape'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=1; CtrlFreshYield=0.441; TreatmentFreshYield=0.461; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study176__pair1064,gt,gt_study176,yield,rape,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,0.453,0.441,Supplementary Data 2 row pair=1064 study=176,0,"study=176; author='Shah, S.' 2017; crop='rape'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=1; CtrlFreshYield=0.441; TreatmentFreshYield=0.453; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study176__pair1065,gt,gt_study176,yield,rape,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,0.446,0.441,Supplementary Data 2 row pair=1065 study=176,0,"study=176; author='Shah, S.' 2017; crop='rape'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=2; ContinusStudy=1; CtrlFreshYield=0.441; TreatmentFreshYield=0.446; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study176__pair1066,gt,gt_study176,yield,rape,protein_hydrolysate,foliar,0.6,pooled,single_cell,unresolved,absolute_control,0.451,0.441,Supplementary Data 2 row pair=1066 study=176,0,"study=176; author='Shah, S.' 2017; crop='rape'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=0.6; Frequency=2; ContinusStudy=1; CtrlFreshYield=0.441; TreatmentFreshYield=0.451; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study176__pair1067,gt,gt_study176,yield,rape,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,0.461,0.441,Supplementary Data 2 row pair=1067 study=176,0,"study=176; author='Shah, S.' 2017; crop='rape'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=2; ContinusStudy=1; CtrlFreshYield=0.441; TreatmentFreshYield=0.461; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study176__pair1068,gt,gt_study176,yield,rape,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,0.485,0.468,Supplementary Data 2 row pair=1068 study=176,0,"study=176; author='Shah, S.' 2017; crop='rape'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=1; CtrlFreshYield=0.468; TreatmentFreshYield=0.485; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study176__pair1069,gt,gt_study176,yield,rape,protein_hydrolysate,foliar,0.5,pooled,single_cell,unresolved,absolute_control,0.485,0.468,Supplementary Data 2 row pair=1069 study=176,0,"study=176; author='Shah, S.' 2017; crop='rape'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=0.5; Frequency=1; ContinusStudy=1; CtrlFreshYield=0.468; TreatmentFreshYield=0.485; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study176__pair1070,gt,gt_study176,yield,wheat,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,1.538,1.489,Supplementary Data 2 row pair=1070 study=176,0,"study=176; author='Shah, S.' 2017; crop='wheat'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=1; CtrlFreshYield=1.489; TreatmentFreshYield=1.538; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study176__pair1071,gt,gt_study176,yield,wheat,silicon,foliar,1,pooled,single_cell,unresolved,absolute_control,1.51,1.489,Supplementary Data 2 row pair=1071 study=176,0,"study=176; author='Shah, S.' 2017; crop='wheat'; PBsCategory='Si'->silicon; method='Foliar'->foliar; dose=1; Frequency=4; ContinusStudy=1; CtrlFreshYield=1.489; TreatmentFreshYield=1.51; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study176__pair1072,gt,gt_study176,yield,wheat,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,1.52,1.489,Supplementary Data 2 row pair=1072 study=176,0,"study=176; author='Shah, S.' 2017; crop='wheat'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=5; ContinusStudy=1; CtrlFreshYield=1.489; TreatmentFreshYield=1.52; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
