row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
gt__study9__pair63,gt,gt_study09,yield,soybean,seaweed,foliar,0.6,pooled,single_cell,unresolved,absolute_control,0.3415,0.3267,Supplementary Data 2 row pair=63 study=9,0,"study=9; author='Kocira S' 2019; crop='soybean'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=0.6; Frequency=1; ContinusStudy=1; CtrlFreshYield=0.3267; TreatmentFreshYield=0.3415; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study9__pair64,gt,gt_study09,yield,soybean,seaweed,foliar,0.6,pooled,single_cell,unresolved,absolute_control,0.3523,0.3267,Supplementary Data 2 row pair=64 study=9,0,"study=9; author='Kocira S' 2019; crop='soybean'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=0.6; Frequency=2; ContinusStudy=1; CtrlFreshYield=0.3267; TreatmentFreshYield=0.3523; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study9__pair65,gt,gt_study09,yield,soybean,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.3178,0.3267,Supplementary Data 2 row pair=65 study=9,0,"study=9; author='Kocira S' 2019; crop='soybean'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=1; CtrlFreshYield=0.3267; TreatmentFreshYield=0.3178; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study9__pair66,gt,gt_study09,yield,soybean,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.3923,0.3267,Supplementary Data 2 row pair=66 study=9,0,"study=9; author='Kocira S' 2019; crop='soybean'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=2; ContinusStudy=1; CtrlFreshYield=0.3267; TreatmentFreshYield=0.3923; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study9__pair67,gt,gt_study09,yield,soybean,seaweed,foliar,0.6,pooled,single_cell,unresolved,absolute_control,0.3705,0.2664,Supplementary Data 2 row pair=67 study=9,0,"study=9; author='Kocira S' 2019; crop='soybean'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=0.6; Frequency=1; ContinusStudy=2; CtrlFreshYield=0.2664; TreatmentFreshYield=0.3705; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study9__pair68,gt,gt_study09,yield,soybean,seaweed,foliar,0.6,pooled,single_cell,unresolved,absolute_control,0.3703,0.2664,Supplementary Data 2 row pair=68 study=9,0,"study=9; author='Kocira S' 2019; crop='soybean'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=0.6; Frequency=2; ContinusStudy=2; CtrlFreshYield=0.2664; TreatmentFreshYield=0.3703; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study9__pair69,gt,gt_study09,yield,soybean,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.365,0.2664,Supplementary Data 2 row pair=69 study=9,0,"study=9; author='Kocira S' 2019; crop='soybean'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=2; CtrlFreshYield=0.2664; TreatmentFreshYield=0.365; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study9__pair70,gt,gt_study09,yield,soybean,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.3929,0.2664,Supplementary Data 2 row pair=70 study=9,0,"study=9; author='Kocira S' 2019; crop='soybean'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=2; ContinusStudy=2; CtrlFreshYield=0.2664; TreatmentFreshYield=0.3929; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study9__pair71,gt,gt_study09,yield,soybean,seaweed,foliar,0.6,pooled,single_cell,unresolved,absolute_control,0.3865,0.3262,Supplementary Data 2 row pair=71 study=9,0,"study=9; author='Kocira S' 2019; crop='soybean'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=0.6; Frequency=1; ContinusStudy=3; CtrlFreshYield=0.3262; TreatmentFreshYield=0.3865; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study9__pair72,gt,gt_study09,yield,soybean,seaweed,foliar,0.6,pooled,single_cell,unresolved,absolute_control,0.3919,0.3262,Supplementary Data 2 row pair=72 study=9,0,"study=9; author='Kocira S' 2019; crop='soybean'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=0.6; Frequency=2; ContinusStudy=3; CtrlFreshYield=0.3262; TreatmentFreshYield=0.3919; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study9__pair73,gt,gt_study09,yield,soybean,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.3987,0.3262,Supplementary Data 2 row pair=73 study=9,0,"study=9; author='Kocira S' 2019; crop='soybean'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=3; CtrlFreshYield=0.3262; TreatmentFreshYield=0.3987; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study9__pair74,gt,gt_study09,yield,soybean,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.4084,0.3262,Supplementary Data 2 row pair=74 study=9,0,"study=9; author='Kocira S' 2019; crop='soybean'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=2; ContinusStudy=3; CtrlFreshYield=0.3262; TreatmentFreshYield=0.4084; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
