row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
gt__study28__pair178,gt,gt_study28,yield,geranium,plant_extract,soil,0.33,pooled,single_cell,unresolved,absolute_control,2.4924000000000004,1.9543333333333335,Supplementary Data 2 row pair=178 study=28,0,"study=28; author='Sakr Weaam RA' 2019; crop='Geranium'; PBsCategory='PE'->plant_extract; method='Soil'->soil; dose=0.33; Frequency=1; ContinusStudy=1; CtrlFreshYield=1.9543333333333335; TreatmentFreshYield=2.4924000000000004; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study28__pair179,gt,gt_study28,yield,geranium,plant_extract,soil,0.67,pooled,single_cell,unresolved,absolute_control,2.9076,1.9543333333333335,Supplementary Data 2 row pair=179 study=28,0,"study=28; author='Sakr Weaam RA' 2019; crop='Geranium'; PBsCategory='PE'->plant_extract; method='Soil'->soil; dose=0.67; Frequency=1; ContinusStudy=1; CtrlFreshYield=1.9543333333333335; TreatmentFreshYield=2.9076; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study28__pair180,gt,gt_study28,yield,geranium,plant_extract,soil,1,pooled,single_cell,unresolved,absolute_control,3.4439333333333333,1.9543333333333335,Supplementary Data 2 row pair=180 study=28,0,"study=28; author='Sakr Weaam RA' 2019; crop='Geranium'; PBsCategory='PE'->plant_extract; method='Soil'->soil; dose=1; Frequency=1; ContinusStudy=1; CtrlFreshYield=1.9543333333333335; TreatmentFreshYield=3.4439333333333333; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study28__pair181,gt,gt_study28,yield,geranium,seaweed,soil,0.33,pooled,single_cell,unresolved,absolute_control,2.282,1.9543333333333335,Supplementary Data 2 row pair=181 study=28,0,"study=28; author='Sakr Weaam RA' 2019; crop='Geranium'; PBsCategory='SWE'->seaweed; method='Soil'->soil; dose=0.33; Frequency=1; ContinusStudy=1; CtrlFreshYield=1.9543333333333335; TreatmentFreshYield=2.282; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study28__pair182,gt,gt_study28,yield,geranium,seaweed,soil,0.67,pooled,single_cell,unresolved,absolute_control,2.77,1.9543333333333335,Supplementary Data 2 row pair=182 study=28,0,"study=28; author='Sakr Weaam RA' 2019; crop='Geranium'; PBsCategory='SWE'->seaweed; method='Soil'->soil; dose=0.67; Frequency=1; ContinusStudy=1; CtrlFreshYield=1.9543333333333335; TreatmentFreshYield=2.77; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study28__pair183,gt,gt_study28,yield,geranium,seaweed,soil,1,pooled,single_cell,unresolved,absolute_control,3.1378666666666666,1.9543333333333335,Supplementary Data 2 row pair=183 study=28,0,"study=28; author='Sakr Weaam RA' 2019; crop='Geranium'; PBsCategory='SWE'->seaweed; method='Soil'->soil; dose=1; Frequency=1; ContinusStudy=1; CtrlFreshYield=1.9543333333333335; TreatmentFreshYield=3.1378666666666666; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study28__pair184,gt,gt_study28,yield,geranium,plant_extract,soil,0.33,pooled,single_cell,unresolved,absolute_control,2.4347333333333334,2.02,Supplementary Data 2 row pair=184 study=28,0,"study=28; author='Sakr Weaam RA' 2019; crop='Geranium'; PBsCategory='PE'->plant_extract; method='Soil'->soil; dose=0.33; Frequency=1; ContinusStudy=2; CtrlFreshYield=2.02; TreatmentFreshYield=2.4347333333333334; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study28__pair185,gt,gt_study28,yield,geranium,plant_extract,soil,0.67,pooled,single_cell,unresolved,absolute_control,2.9132000000000002,2.02,Supplementary Data 2 row pair=185 study=28,0,"study=28; author='Sakr Weaam RA' 2019; crop='Geranium'; PBsCategory='PE'->plant_extract; method='Soil'->soil; dose=0.67; Frequency=1; ContinusStudy=2; CtrlFreshYield=2.02; TreatmentFreshYield=2.9132000000000002; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study28__pair186,gt,gt_study28,yield,geranium,plant_extract,soil,1,pooled,single_cell,unresolved,absolute_control,3.598133333333333,2.02,Supplementary Data 2 row pair=186 study=28,0,"study=28; author='Sakr Weaam RA' 2019; crop='Geranium'; PBsCategory='PE'->plant_extract; method='Soil'->soil; dose=1; Frequency=1; ContinusStudy=2; CtrlFreshYield=2.02; TreatmentFreshYield=3.598133333333333; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study28__pair187,gt,gt_study28,yield,geranium,seaweed,soil,0.33,pooled,single_cell,unresolved,absolute_control,2.325,2.02,Supplementary Data 2 row pair=187 study=28,0,"study=28; author='Sakr Weaam RA' 2019; crop='Geranium'; PBsCategory='SWE'->seaweed; method='Soil'->soil; dose=0.33; Frequency=1; ContinusStudy=2; CtrlFreshYield=2.02; TreatmentFreshYield=2.325; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
