row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
gt__study84__pair517,gt,gt_study84,yield,soybean,seaweed,soil,0.56,pooled,single_cell,unresolved,absolute_control,0.282,0.2477,Supplementary Data 2 row pair=517 study=84,0,"study=84; author='andon S' 2016; crop='soybean'; PBsCategory='SWE'->seaweed; method='Soil'->soil; dose=0.56; Frequency=1; ContinusStudy=1; CtrlFreshYield=0.2477; TreatmentFreshYield=0.282; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study84__pair518,gt,gt_study84,yield,soybean,seaweed,soil,0.78,pooled,single_cell,unresolved,absolute_control,0.2915,0.2477,Supplementary Data 2 row pair=518 study=84,0,"study=84; author='andon S' 2016; crop='soybean'; PBsCategory='SWE'->seaweed; method='Soil'->soil; dose=0.78; Frequency=1; ContinusStudy=1; CtrlFreshYield=0.2477; TreatmentFreshYield=0.2915; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study84__pair519,gt,gt_study84,yield,soybean,seaweed,soil,1,pooled,single_cell,unresolved,absolute_control,0.2955,0.2477,Supplementary Data 2 row pair=519 study=84,0,"study=84; author='andon S' 2016; crop='soybean'; PBsCategory='SWE'->seaweed; method='Soil'->soil; dose=1; Frequency=1; ContinusStudy=1; CtrlFreshYield=0.2477; TreatmentFreshYield=0.2955; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study84__pair520,gt,gt_study84,yield,soybean,seaweed,foliar,0.5,pooled,single_cell,unresolved,absolute_control,0.2868,0.2477,Supplementary Data 2 row pair=520 study=84,0,"study=84; author='andon S' 2016; crop='soybean'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=0.5; Frequency=1; ContinusStudy=1; CtrlFreshYield=0.2477; TreatmentFreshYield=0.2868; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study84__pair521,gt,gt_study84,yield,soybean,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.3009,0.2477,Supplementary Data 2 row pair=521 study=84,0,"study=84; author='andon S' 2016; crop='soybean'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=1; CtrlFreshYield=0.2477; TreatmentFreshYield=0.3009; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study84__pair522,gt,gt_study84,yield,soybean,seaweed,foliar,0.56,pooled,single_cell,unresolved,absolute_control,0.3344,0.2041,Supplementary Data 2 row pair=522 study=84,0,"study=84; author='andon S' 2016; crop='soybean'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=0.56; Frequency=1; ContinusStudy=2; CtrlFreshYield=0.2041; TreatmentFreshYield=0.3344; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study84__pair523,gt,gt_study84,yield,soybean,seaweed,foliar,0.78,pooled,single_cell,unresolved,absolute_control,0.341,0.2041,Supplementary Data 2 row pair=523 study=84,0,"study=84; author='andon S' 2016; crop='soybean'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=0.78; Frequency=1; ContinusStudy=2; CtrlFreshYield=0.2041; TreatmentFreshYield=0.341; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study84__pair524,gt,gt_study84,yield,soybean,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.3459,0.2041,Supplementary Data 2 row pair=524 study=84,0,"study=84; author='andon S' 2016; crop='soybean'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=2; CtrlFreshYield=0.2041; TreatmentFreshYield=0.3459; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study84__pair525,gt,gt_study84,yield,soybean,seaweed,foliar,0.5,pooled,single_cell,unresolved,absolute_control,0.3492,0.2041,Supplementary Data 2 row pair=525 study=84,0,"study=84; author='andon S' 2016; crop='soybean'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=0.5; Frequency=1; ContinusStudy=2; CtrlFreshYield=0.2041; TreatmentFreshYield=0.3492; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study84__pair526,gt,gt_study84,yield,soybean,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.3445,0.2041,Supplementary Data 2 row pair=526 study=84,0,"study=84; author='andon S' 2016; crop='soybean'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=2; CtrlFreshYield=0.2041; TreatmentFreshYield=0.3445; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
