row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
gt__study31__pair195,gt,gt_study31,yield,common bean,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,0.3577,0.3074,Supplementary Data 2 row pair=195 study=31,0,"study=31; author='Kocira, An' 2020; crop='common bean'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=1; CtrlFreshYield=0.3074; TreatmentFreshYield=0.3577; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study31__pair196,gt,gt_study31,yield,common bean,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,0.2944,0.2855,Supplementary Data 2 row pair=196 study=31,0,"study=31; author='Kocira, An' 2020; crop='common bean'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=2; CtrlFreshYield=0.2855; TreatmentFreshYield=0.2944; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study31__pair197,gt,gt_study31,yield,common bean,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,0.325,0.3035,Supplementary Data 2 row pair=197 study=31,0,"study=31; author='Kocira, An' 2020; crop='common bean'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=3; CtrlFreshYield=0.3035; TreatmentFreshYield=0.325; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study31__pair198,gt,gt_study31,yield,common bean,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,0.358,0.3074,Supplementary Data 2 row pair=198 study=31,0,"study=31; author='Kocira, An' 2020; crop='common bean'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=2; ContinusStudy=1; CtrlFreshYield=0.3074; TreatmentFreshYield=0.358; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study31__pair199,gt,gt_study31,yield,common bean,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,0.3361,0.2855,Supplementary Data 2 row pair=199 study=31,0,"study=31; author='Kocira, An' 2020; crop='common bean'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=2; ContinusStudy=2; CtrlFreshYield=0.2855; TreatmentFreshYield=0.3361; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study31__pair200,gt,gt_study31,yield,common bean,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,0.378,0.3035,Supplementary Data 2 row pair=200 study=31,0,"study=31; author='Kocira, An' 2020; crop='common bean'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=2; ContinusStudy=3; CtrlFreshYield=0.3035; TreatmentFreshYield=0.378; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study31__pair201,gt,gt_study31,yield,common bean,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,0.3209,0.3074,Supplementary Data 2 row pair=201 study=31,0,"study=31; author='Kocira, An' 2020; crop='common bean'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=1; CtrlFreshYield=0.3074; TreatmentFreshYield=0.3209; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study31__pair202,gt,gt_study31,yield,common bean,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,0.3226,0.2855,Supplementary Data 2 row pair=202 study=31,0,"study=31; author='Kocira, An' 2020; crop='common bean'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=2; CtrlFreshYield=0.2855; TreatmentFreshYield=0.3226; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study31__pair203,gt,gt_study31,yield,common bean,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,0.3277,0.3035,Supplementary Data 2 row pair=203 study=31,0,"study=31; author='Kocira, An' 2020; crop='common bean'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=3; CtrlFreshYield=0.3035; TreatmentFreshYield=0.3277; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study31__pair204,gt,gt_study31,yield,common bean,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,0.3382,0.3074,Supplementary Data 2 row pair=204 study=31,0,"study=31; author='Kocira, An' 2020; crop='common bean'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=2; ContinusStudy=1; CtrlFreshYield=0.3074; TreatmentFreshYield=0.3382; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study31__pair205,gt,gt_study31,yield,common bean,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,0.3207,0.2855,Supplementary Data 2 row pair=205 study=31,0,"study=31; author='Kocira, An' 2020; crop='common bean'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=2; ContinusStudy=2; CtrlFreshYield=0.2855; TreatmentFreshYield=0.3207; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study31__pair206,gt,gt_study31,yield,common bean,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,0.3454,0.3035,Supplementary Data 2 row pair=206 study=31,0,"study=31; author='Kocira, An' 2020; crop='common bean'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=2; ContinusStudy=3; CtrlFreshYield=0.3035; TreatmentFreshYield=0.3454; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study31__pair207,gt,gt_study31,yield,common bean,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.3657,0.3074,Supplementary Data 2 row pair=207 study=31,0,"study=31; author='Kocira, An' 2020; crop='common bean'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=1; CtrlFreshYield=0.3074; TreatmentFreshYield=0.3657; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study31__pair208,gt,gt_study31,yield,common bean,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.3685,0.2855,Supplementary Data 2 row pair=208 study=31,0,"study=31; author='Kocira, An' 2020; crop='common bean'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=2; CtrlFreshYield=0.2855; TreatmentFreshYield=0.3685; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study31__pair209,gt,gt_study31,yield,common bean,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.3633,0.3035,Supplementary Data 2 row pair=209 study=31,0,"study=31; author='Kocira, An' 2020; crop='common bean'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=3; CtrlFreshYield=0.3035; TreatmentFreshYield=0.3633; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study31__pair210,gt,gt_study31,yield,common bean,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.3745,0.3074,Supplementary Data 2 row pair=210 study=31,0,"study=31; author='Kocira, An' 2020; crop='common bean'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=2; ContinusStudy=1; CtrlFreshYield=0.3074; TreatmentFreshYield=0.3745; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study31__pair211,gt,gt_study31,yield,common bean,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.3822,0.2855,Supplementary Data 2 row pair=211 study=31,0,"study=31; author='Kocira, An' 2020; crop='common bean'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=2; ContinusStudy=2; CtrlFreshYield=0.2855; TreatmentFreshYield=0.3822; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study31__pair212,gt,gt_study31,yield,common bean,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.3786,0.3035,Supplementary Data 2 row pair=212 study=31,0,"study=31; author='Kocira, An' 2020; crop='common bean'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=2; ContinusStudy=3; CtrlFreshYield=0.3035; TreatmentFreshYield=0.3786; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
