row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
gt__study169__pair1006,gt,gt_study169,yield,wheat,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.4668,0.343,Supplementary Data 2 row pair=1006 study=169,0,"study=169; author='Stamatiadis,' 2021; crop='wheat'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=1; CtrlFreshYield=0.343; TreatmentFreshYield=0.4668; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study169__pair1007,gt,gt_study169,yield,wheat,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.387,0.343,Supplementary Data 2 row pair=1007 study=169,0,"study=169; author='Stamatiadis,' 2021; crop='wheat'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=1; CtrlFreshYield=0.343; TreatmentFreshYield=0.387; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study169__pair1008,gt,gt_study169,yield,wheat,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.3433,0.343,Supplementary Data 2 row pair=1008 study=169,0,"study=169; author='Stamatiadis,' 2021; crop='wheat'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=1; CtrlFreshYield=0.343; TreatmentFreshYield=0.3433; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study169__pair1009,gt,gt_study169,yield,wheat,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.3535,0.343,Supplementary Data 2 row pair=1009 study=169,0,"study=169; author='Stamatiadis,' 2021; crop='wheat'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=1; CtrlFreshYield=0.343; TreatmentFreshYield=0.3535; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study169__pair1010,gt,gt_study169,yield,wheat,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.3278,0.343,Supplementary Data 2 row pair=1010 study=169,0,"study=169; author='Stamatiadis,' 2021; crop='wheat'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=1; CtrlFreshYield=0.343; TreatmentFreshYield=0.3278; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study169__pair1011,gt,gt_study169,yield,wheat,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.5129,0.4433,Supplementary Data 2 row pair=1011 study=169,0,"study=169; author='Stamatiadis,' 2021; crop='wheat'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=2; CtrlFreshYield=0.4433; TreatmentFreshYield=0.5129; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study169__pair1012,gt,gt_study169,yield,wheat,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.5153,0.4433,Supplementary Data 2 row pair=1012 study=169,0,"study=169; author='Stamatiadis,' 2021; crop='wheat'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=2; CtrlFreshYield=0.4433; TreatmentFreshYield=0.5153; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study169__pair1013,gt,gt_study169,yield,wheat,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.5389,0.4433,Supplementary Data 2 row pair=1013 study=169,0,"study=169; author='Stamatiadis,' 2021; crop='wheat'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=2; CtrlFreshYield=0.4433; TreatmentFreshYield=0.5389; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study169__pair1014,gt,gt_study169,yield,wheat,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.4781,0.4433,Supplementary Data 2 row pair=1014 study=169,0,"study=169; author='Stamatiadis,' 2021; crop='wheat'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=2; CtrlFreshYield=0.4433; TreatmentFreshYield=0.4781; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study169__pair1015,gt,gt_study169,yield,wheat,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.451,0.4433,Supplementary Data 2 row pair=1015 study=169,0,"study=169; author='Stamatiadis,' 2021; crop='wheat'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=2; CtrlFreshYield=0.4433; TreatmentFreshYield=0.451; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study169__pair1016,gt,gt_study169,yield,wheat,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.368,0.3623,Supplementary Data 2 row pair=1016 study=169,0,"study=169; author='Stamatiadis,' 2021; crop='wheat'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=3; CtrlFreshYield=0.3623; TreatmentFreshYield=0.368; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study169__pair1017,gt,gt_study169,yield,wheat,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.4133,0.3623,Supplementary Data 2 row pair=1017 study=169,0,"study=169; author='Stamatiadis,' 2021; crop='wheat'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=3; CtrlFreshYield=0.3623; TreatmentFreshYield=0.4133; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study169__pair1018,gt,gt_study169,yield,wheat,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.3965,0.3623,Supplementary Data 2 row pair=1018 study=169,0,"study=169; author='Stamatiadis,' 2021; crop='wheat'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=3; CtrlFreshYield=0.3623; TreatmentFreshYield=0.3965; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study169__pair1019,gt,gt_study169,yield,wheat,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.3978,0.3623,Supplementary Data 2 row pair=1019 study=169,0,"study=169; author='Stamatiadis,' 2021; crop='wheat'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=3; CtrlFreshYield=0.3623; TreatmentFreshYield=0.3978; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study169__pair1020,gt,gt_study169,yield,wheat,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,0.3935,0.3623,Supplementary Data 2 row pair=1020 study=169,0,"study=169; author='Stamatiadis,' 2021; crop='wheat'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=1; ContinusStudy=3; CtrlFreshYield=0.3623; TreatmentFreshYield=0.3935; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
