row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
gt__study98__pair585,gt,gt_study98,yield,garlic,protein_hydrolysate,foliar,0.33,pooled,single_cell,unresolved,absolute_control,1.247619,1.126190476,Supplementary Data 2 row pair=585 study=98,0,"study=98; author='Fawzy ZF' 2012; crop='garlic'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=0.33; Frequency=4; ContinusStudy=1; CtrlFreshYield=1.126190476; TreatmentFreshYield=1.247619; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study98__pair586,gt,gt_study98,yield,garlic,protein_hydrolysate,foliar,0.67,pooled,single_cell,unresolved,absolute_control,1.257142857,1.126190476,Supplementary Data 2 row pair=586 study=98,0,"study=98; author='Fawzy ZF' 2012; crop='garlic'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=0.67; Frequency=4; ContinusStudy=1; CtrlFreshYield=1.126190476; TreatmentFreshYield=1.257142857; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study98__pair587,gt,gt_study98,yield,garlic,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,1.292857143,1.126190476,Supplementary Data 2 row pair=587 study=98,0,"study=98; author='Fawzy ZF' 2012; crop='garlic'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=4; ContinusStudy=1; CtrlFreshYield=1.126190476; TreatmentFreshYield=1.292857143; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study98__pair588,gt,gt_study98,yield,garlic,seaweed,foliar,0.33,pooled,single_cell,unresolved,absolute_control,1.252380952,1.126190476,Supplementary Data 2 row pair=588 study=98,0,"study=98; author='Fawzy ZF' 2012; crop='garlic'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=0.33; Frequency=4; ContinusStudy=1; CtrlFreshYield=1.126190476; TreatmentFreshYield=1.252380952; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study98__pair589,gt,gt_study98,yield,garlic,seaweed,foliar,0.67,pooled,single_cell,unresolved,absolute_control,1.276190476,1.126190476,Supplementary Data 2 row pair=589 study=98,0,"study=98; author='Fawzy ZF' 2012; crop='garlic'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=0.67; Frequency=4; ContinusStudy=1; CtrlFreshYield=1.126190476; TreatmentFreshYield=1.276190476; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study98__pair590,gt,gt_study98,yield,garlic,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,1.311904762,1.126190476,Supplementary Data 2 row pair=590 study=98,0,"study=98; author='Fawzy ZF' 2012; crop='garlic'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=4; ContinusStudy=1; CtrlFreshYield=1.126190476; TreatmentFreshYield=1.311904762; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study98__pair591,gt,gt_study98,yield,garlic,chitosan,foliar,0.33,pooled,single_cell,unresolved,absolute_control,1.245238095,1.126190476,Supplementary Data 2 row pair=591 study=98,0,"study=98; author='Fawzy ZF' 2012; crop='garlic'; PBsCategory='Chi'->chitosan; method='Foliar'->foliar; dose=0.33; Frequency=4; ContinusStudy=1; CtrlFreshYield=1.126190476; TreatmentFreshYield=1.245238095; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study98__pair592,gt,gt_study98,yield,garlic,chitosan,foliar,0.67,pooled,single_cell,unresolved,absolute_control,1.276190476,1.126190476,Supplementary Data 2 row pair=592 study=98,0,"study=98; author='Fawzy ZF' 2012; crop='garlic'; PBsCategory='Chi'->chitosan; method='Foliar'->foliar; dose=0.67; Frequency=4; ContinusStudy=1; CtrlFreshYield=1.126190476; TreatmentFreshYield=1.276190476; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study98__pair593,gt,gt_study98,yield,garlic,chitosan,foliar,1,pooled,single_cell,unresolved,absolute_control,1.266666667,1.126190476,Supplementary Data 2 row pair=593 study=98,0,"study=98; author='Fawzy ZF' 2012; crop='garlic'; PBsCategory='Chi'->chitosan; method='Foliar'->foliar; dose=1; Frequency=4; ContinusStudy=1; CtrlFreshYield=1.126190476; TreatmentFreshYield=1.266666667; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study98__pair594,gt,gt_study98,yield,garlic,protein_hydrolysate,foliar,0.33,pooled,single_cell,unresolved,absolute_control,1.25952381,1.078571429,Supplementary Data 2 row pair=594 study=98,0,"study=98; author='Fawzy ZF' 2012; crop='garlic'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=0.33; Frequency=4; ContinusStudy=2; CtrlFreshYield=1.078571429; TreatmentFreshYield=1.25952381; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
