row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
gt__study12__pair83,gt,gt_study12,yield,clover,humic,foliar,0.5,pooled,single_cell,unresolved,absolute_control,4.268,4.117,Supplementary Data 2 row pair=83 study=12,0,"study=12; author='Hamada A' 2020; crop='Clover'; PBsCategory='HFA'->humic; method='Foliar'->foliar; dose=0.5; Frequency=2; ContinusStudy=1; CtrlFreshYield=4.117; TreatmentFreshYield=4.268; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study12__pair84,gt,gt_study12,yield,clover,humic,foliar,1,pooled,single_cell,unresolved,absolute_control,4.062,4.117,Supplementary Data 2 row pair=84 study=12,0,"study=12; author='Hamada A' 2020; crop='Clover'; PBsCategory='HFA'->humic; method='Foliar'->foliar; dose=1; Frequency=2; ContinusStudy=1; CtrlFreshYield=4.117; TreatmentFreshYield=4.062; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study12__pair85,gt,gt_study12,yield,clover,humic,foliar,0.5,pooled,single_cell,unresolved,absolute_control,3.752,3.864,Supplementary Data 2 row pair=85 study=12,0,"study=12; author='Hamada A' 2020; crop='Clover'; PBsCategory='HFA'->humic; method='Foliar'->foliar; dose=0.5; Frequency=2; ContinusStudy=1; CtrlFreshYield=3.864; TreatmentFreshYield=3.752; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study12__pair86,gt,gt_study12,yield,clover,humic,foliar,1,pooled,single_cell,unresolved,absolute_control,3.957,3.864,Supplementary Data 2 row pair=86 study=12,0,"study=12; author='Hamada A' 2020; crop='Clover'; PBsCategory='HFA'->humic; method='Foliar'->foliar; dose=1; Frequency=2; ContinusStudy=1; CtrlFreshYield=3.864; TreatmentFreshYield=3.957; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study12__pair87,gt,gt_study12,yield,clover,humic,foliar,0.5,pooled,single_cell,unresolved,absolute_control,5.285,5.033,Supplementary Data 2 row pair=87 study=12,0,"study=12; author='Hamada A' 2020; crop='Clover'; PBsCategory='HFA'->humic; method='Foliar'->foliar; dose=0.5; Frequency=2; ContinusStudy=2; CtrlFreshYield=5.033; TreatmentFreshYield=5.285; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study12__pair88,gt,gt_study12,yield,clover,humic,foliar,1,pooled,single_cell,unresolved,absolute_control,4.872,5.033,Supplementary Data 2 row pair=88 study=12,0,"study=12; author='Hamada A' 2020; crop='Clover'; PBsCategory='HFA'->humic; method='Foliar'->foliar; dose=1; Frequency=2; ContinusStudy=2; CtrlFreshYield=5.033; TreatmentFreshYield=4.872; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study12__pair89,gt,gt_study12,yield,clover,humic,foliar,0.5,pooled,single_cell,unresolved,absolute_control,4.585,4.599,Supplementary Data 2 row pair=89 study=12,0,"study=12; author='Hamada A' 2020; crop='Clover'; PBsCategory='HFA'->humic; method='Foliar'->foliar; dose=0.5; Frequency=2; ContinusStudy=2; CtrlFreshYield=4.599; TreatmentFreshYield=4.585; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study12__pair90,gt,gt_study12,yield,clover,humic,foliar,1,pooled,single_cell,unresolved,absolute_control,4.785,4.599,Supplementary Data 2 row pair=90 study=12,0,"study=12; author='Hamada A' 2020; crop='Clover'; PBsCategory='HFA'->humic; method='Foliar'->foliar; dose=1; Frequency=2; ContinusStudy=2; CtrlFreshYield=4.599; TreatmentFreshYield=4.785; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study12__pair91,gt,gt_study12,yield,faba bean,humic,foliar,0.5,pooled,single_cell,unresolved,absolute_control,0.092433,0.08556699999999999,Supplementary Data 2 row pair=91 study=12,0,"study=12; author='Hamada A' 2020; crop='faba bean '; PBsCategory='HFA'->humic; method='Foliar'->foliar; dose=0.5; Frequency=2; ContinusStudy=1; CtrlFreshYield=0.08556699999999999; TreatmentFreshYield=0.092433; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study12__pair92,gt,gt_study12,yield,faba bean,humic,foliar,1,pooled,single_cell,unresolved,absolute_control,0.106555,0.08556699999999999,Supplementary Data 2 row pair=92 study=12,0,"study=12; author='Hamada A' 2020; crop='faba bean '; PBsCategory='HFA'->humic; method='Foliar'->foliar; dose=1; Frequency=2; ContinusStudy=1; CtrlFreshYield=0.08556699999999999; TreatmentFreshYield=0.106555; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
