row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
gt__study157__pair898,gt,gt_study157,yield,mint,protein_hydrolysate,soil,0.1,pooled,single_cell,unresolved,absolute_control,0.3906,0.35625,Supplementary Data 2 row pair=898 study=157,0,"study=157; author='Anissa N' 2019; crop='mint'; PBsCategory='PHs'->protein_hydrolysate; method='Soil'->soil; dose=0.1; Frequency=5; ContinusStudy=0; CtrlFreshYield=0.35625; TreatmentFreshYield=0.3906; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study157__pair899,gt,gt_study157,yield,mint,protein_hydrolysate,soil,0.2,pooled,single_cell,unresolved,absolute_control,0.29684999999999995,0.35625,Supplementary Data 2 row pair=899 study=157,0,"study=157; author='Anissa N' 2019; crop='mint'; PBsCategory='PHs'->protein_hydrolysate; method='Soil'->soil; dose=0.2; Frequency=5; ContinusStudy=0; CtrlFreshYield=0.35625; TreatmentFreshYield=0.29684999999999995; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study157__pair900,gt,gt_study157,yield,mint,protein_hydrolysate,soil,0.4,pooled,single_cell,unresolved,absolute_control,0.34375,0.35625,Supplementary Data 2 row pair=900 study=157,0,"study=157; author='Anissa N' 2019; crop='mint'; PBsCategory='PHs'->protein_hydrolysate; method='Soil'->soil; dose=0.4; Frequency=5; ContinusStudy=0; CtrlFreshYield=0.35625; TreatmentFreshYield=0.34375; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study157__pair901,gt,gt_study157,yield,mint,protein_hydrolysate,soil,0.6,pooled,single_cell,unresolved,absolute_control,0.3375,0.35625,Supplementary Data 2 row pair=901 study=157,0,"study=157; author='Anissa N' 2019; crop='mint'; PBsCategory='PHs'->protein_hydrolysate; method='Soil'->soil; dose=0.6; Frequency=5; ContinusStudy=0; CtrlFreshYield=0.35625; TreatmentFreshYield=0.3375; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study157__pair902,gt,gt_study157,yield,mint,protein_hydrolysate,soil,0.8,pooled,single_cell,unresolved,absolute_control,0.34685,0.35625,Supplementary Data 2 row pair=902 study=157,0,"study=157; author='Anissa N' 2019; crop='mint'; PBsCategory='PHs'->protein_hydrolysate; method='Soil'->soil; dose=0.8; Frequency=5; ContinusStudy=0; CtrlFreshYield=0.35625; TreatmentFreshYield=0.34685; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study157__pair903,gt,gt_study157,yield,mint,protein_hydrolysate,soil,1,pooled,single_cell,unresolved,absolute_control,0.35155,0.35625,Supplementary Data 2 row pair=903 study=157,0,"study=157; author='Anissa N' 2019; crop='mint'; PBsCategory='PHs'->protein_hydrolysate; method='Soil'->soil; dose=1; Frequency=5; ContinusStudy=0; CtrlFreshYield=0.35625; TreatmentFreshYield=0.35155; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study157__pair904,gt,gt_study157,yield,mung bean,protein_hydrolysate,soil,0.1,pooled,single_cell,unresolved,absolute_control,0.12248168498168499,0.08736,Supplementary Data 2 row pair=904 study=157,0,"study=157; author='Anissa N' 2019; crop='mung bean'; PBsCategory='PHs'->protein_hydrolysate; method='Soil'->soil; dose=0.1; Frequency=2; ContinusStudy=0; CtrlFreshYield=0.08736; TreatmentFreshYield=0.12248168498168499; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study157__pair905,gt,gt_study157,yield,mung bean,protein_hydrolysate,soil,0.2,pooled,single_cell,unresolved,absolute_control,0.14592369245528589,0.08736,Supplementary Data 2 row pair=905 study=157,0,"study=157; author='Anissa N' 2019; crop='mung bean'; PBsCategory='PHs'->protein_hydrolysate; method='Soil'->soil; dose=0.2; Frequency=2; ContinusStudy=0; CtrlFreshYield=0.08736; TreatmentFreshYield=0.14592369245528589; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study157__pair906,gt,gt_study157,yield,mung bean,protein_hydrolysate,soil,0.4,pooled,single_cell,unresolved,absolute_control,0.16957615908952178,0.08736,Supplementary Data 2 row pair=906 study=157,0,"study=157; author='Anissa N' 2019; crop='mung bean'; PBsCategory='PHs'->protein_hydrolysate; method='Soil'->soil; dose=0.4; Frequency=2; ContinusStudy=0; CtrlFreshYield=0.08736; TreatmentFreshYield=0.16957615908952178; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study157__pair907,gt,gt_study157,yield,mung bean,protein_hydrolysate,soil,0.6,pooled,single_cell,unresolved,absolute_control,0.16087994580287965,0.08736,Supplementary Data 2 row pair=907 study=157,0,"study=157; author='Anissa N' 2019; crop='mung bean'; PBsCategory='PHs'->protein_hydrolysate; method='Soil'->soil; dose=0.6; Frequency=2; ContinusStudy=0; CtrlFreshYield=0.08736; TreatmentFreshYield=0.16087994580287965; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
