row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
gt__study53__pair334,gt,gt_study53,yield,garlic,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,2.142857143,1.523809524,Supplementary Data 2 row pair=334 study=53,0,"study=53; author='Shalaby Tarek A' 2014; crop='garlic'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=4; ContinusStudy=1; CtrlFreshYield=1.523809524; TreatmentFreshYield=2.142857143; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study53__pair335,gt,gt_study53,yield,garlic,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,1.738095238,1.523809524,Supplementary Data 2 row pair=335 study=53,0,"study=53; author='Shalaby Tarek A' 2014; crop='garlic'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=4; ContinusStudy=1; CtrlFreshYield=1.523809524; TreatmentFreshYield=1.738095238; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study53__pair336,gt,gt_study53,yield,garlic,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,1.976190476,1.523809524,Supplementary Data 2 row pair=336 study=53,0,"study=53; author='Shalaby Tarek A' 2014; crop='garlic'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=4; ContinusStudy=1; CtrlFreshYield=1.523809524; TreatmentFreshYield=1.976190476; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study53__pair337,gt,gt_study53,yield,garlic,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,2.333333333,1.523809524,Supplementary Data 2 row pair=337 study=53,0,"study=53; author='Shalaby Tarek A' 2014; crop='garlic'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=4; ContinusStudy=1; CtrlFreshYield=1.523809524; TreatmentFreshYield=2.333333333; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study53__pair338,gt,gt_study53,yield,garlic,plant_extract,foliar,1,pooled,single_cell,unresolved,absolute_control,1.619047619,1.523809524,Supplementary Data 2 row pair=338 study=53,0,"study=53; author='Shalaby Tarek A' 2014; crop='garlic'; PBsCategory='PE'->plant_extract; method='Foliar'->foliar; dose=1; Frequency=4; ContinusStudy=1; CtrlFreshYield=1.523809524; TreatmentFreshYield=1.619047619; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study53__pair339,gt,gt_study53,yield,garlic,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,2.238095238,1.404761905,Supplementary Data 2 row pair=339 study=53,0,"study=53; author='Shalaby Tarek A' 2014; crop='garlic'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=4; ContinusStudy=2; CtrlFreshYield=1.404761905; TreatmentFreshYield=2.238095238; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study53__pair340,gt,gt_study53,yield,garlic,seaweed,foliar,1,pooled,single_cell,unresolved,absolute_control,1.976190476,1.404761905,Supplementary Data 2 row pair=340 study=53,0,"study=53; author='Shalaby Tarek A' 2014; crop='garlic'; PBsCategory='SWE'->seaweed; method='Foliar'->foliar; dose=1; Frequency=4; ContinusStudy=2; CtrlFreshYield=1.404761905; TreatmentFreshYield=1.976190476; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study53__pair341,gt,gt_study53,yield,garlic,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,1.833333333,1.404761905,Supplementary Data 2 row pair=341 study=53,0,"study=53; author='Shalaby Tarek A' 2014; crop='garlic'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=4; ContinusStudy=2; CtrlFreshYield=1.404761905; TreatmentFreshYield=1.833333333; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study53__pair342,gt,gt_study53,yield,garlic,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,2.119047619,1.404761905,Supplementary Data 2 row pair=342 study=53,0,"study=53; author='Shalaby Tarek A' 2014; crop='garlic'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=4; ContinusStudy=2; CtrlFreshYield=1.404761905; TreatmentFreshYield=2.119047619; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study53__pair343,gt,gt_study53,yield,garlic,plant_extract,foliar,1,pooled,single_cell,unresolved,absolute_control,1.642857143,1.404761905,Supplementary Data 2 row pair=343 study=53,0,"study=53; author='Shalaby Tarek A' 2014; crop='garlic'; PBsCategory='PE'->plant_extract; method='Foliar'->foliar; dose=1; Frequency=4; ContinusStudy=2; CtrlFreshYield=1.404761905; TreatmentFreshYield=1.642857143; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
